topic_name,topic_id,ShockedUkraine,NovayaGazeta,RBK,Meduza,UNIAN,WashingtonPost,TACC,BBC,RIANews,NYT,Ukraine24,UkraineNow
84_франции_макрон_выборов_президентских,84.0,0.2812939521800281,0.0,0.5948446794448117,0.14796026210103572,0.2690802348336595,0.27100271002710025,0.5084226646248086,0.3260225251926497,1.1295953994660095,0.0,0.2808988764044944,0.24955436720142604
85_животных_пес_собак_животные,85.0,0.7032348804500703,0.7836990595611284,0.06609385327164573,0.3593320651025153,1.4921722113502935,0.27100271002710025,0.06125574272588055,0.2963841138114997,0.34914766892585747,0.4629629629629629,0.6554307116104869,0.7367795603089721
86_паспорта_гражданство_паспортов_гражданства,86.0,0.8438818565400843,0.1567398119122257,0.41859440405375636,0.48615514690340306,0.3669275929549902,0.0,0.667687595712098,0.26674570243034973,0.5545286506469501,1.8518518518518516,0.09363295880149813,0.22578728461081404
87_ракеты_баллистической_корея_ракета,87.0,0.09376465072667604,0.1567398119122257,0.506719541749284,0.29592052420207143,0.1223091976516634,0.27100271002710025,0.8269525267993875,0.23710729104919975,0.8317929759704251,0.4629629629629629,0.0,0.14260249554367202
88_экономических_экономики_экономика_2022,88.0,0.0,0.7836990595611284,1.5421899096717337,0.570703868103995,0.1834637964774951,0.0,0.44104134762633995,1.2744516893894486,0.4518381597864038,0.0,0.2808988764044944,0.130718954248366
89_распространяют_осторожностью_официальные_относитесь,89.0,0.0,0.0,0.0,5.453392517438173,0.03669275929549902,0.0,0.012251148545176109,0.0,0.030807147258163897,0.0,0.09363295880149813,0.4515745692216281
90_молдавии_молдовы_молдова_молдову,90.0,0.6094702297233943,0.0,0.37453183520599254,0.23250898330162756,0.3180039138943248,0.27100271002710025,0.6431852986217458,0.26674570243034973,0.6777572396796057,0.4629629629629629,0.2808988764044944,0.29708853238265004
91_концерт_концерты_театра_концерте,91.0,0.46882325363338023,0.1567398119122257,0.5287508261731658,1.4796026210103572,0.46477495107632094,0.0,0.18989280245022971,0.5334914048606995,0.33887861983980283,0.4629629629629629,0.46816479400749067,0.5704099821746881
92_суд_приговорил_приговор_мошенничестве,92.0,0.32817627754336615,2.037617554858934,0.6168759638686935,0.6975269499048826,0.1590019569471624,1.8970189701897018,0.49617151607963245,1.4226437462951986,0.44156911070034915,2.314814814814815,0.0,0.08318478906714201
93_республик_трансляции_ростовской_онлайн,93.0,0.0,0.3134796238244514,0.11015642211940956,0.08454872120059184,0.09784735812133072,0.0,1.3782542113323124,0.14819205690574985,0.2875333744095297,0.0,0.09363295880149813,0.07130124777183601
